DrugBank ID,Name,Drug Groups,SMILES,Formula,Doping,Drug Categories,Target_Names,Similar Structure,State 
DB00731,Nateglinide,approved; investigational,CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](CC1=CC=CC=C1)C(O)=O,C19H27NO3,,"Alimentary Tract and Metabolism, Amino Acids, Amino Acids, Aromatic, Amino Acids, Cyclic, Amino Acids, Peptides, and Proteins, Blood Glucose Lowering Agents, Cyclohexanes, Cycloparaffins, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 CYP3A7 Substrates, Cytochrome P-450 Substrates, Drugs that are Mainly Renally Excreted, Drugs Used in Diabetes, Glinide, Hypoglycemia-Associated Agents, Insulin Secretagogues, OAT1/SLC22A6 inhibitors, Oral Hypoglycemics, Potassium Channel Blockers, UGT1A9 Substrates"," ATP-binding cassette sub-family C member 8,  Peroxisome proliferator-activated receptor gamma,  Cytochrome P450 2C9,  Cytochrome P450 3A4,  Cytochrome P450 3A5,  Cytochrome P450 3A7,  Prostaglandin G/H synthase 1,  UDP-glucuronosyltransferase 1-9,  Cytochrome P450 2D6,  Serum albumin,  Alpha-1-acid glycoprotein 1,  Multidrug resistance-associated protein 4,  Monocarboxylate transporter 1,  Solute carrier family 15 member 1,  Solute carrier family 15 member 2,  Solute carrier family 22 member 6","DB00731, DB08275, DB08505",
DB00732,Atracurium besylate,approved,[O-]S(=O)(=O)C1=CC=CC=C1.[O-]S(=O)(=O)C1=CC=CC=C1.COC1=CC2=C(C=C1OC)C(CC1=CC(OC)=C(OC)C=C1)[N+](C)(CCC(=O)OCCCCCOC(=O)CC[N+]1(C)CCC3=C(C=C(OC)C(OC)=C3)C1CC1=CC(OC)=C(OC)C=C1)CC2,C65H82N2O18S2,,"Anticholinergic Agents, Benzylisoquinolines, Central Nervous System Depressants, Cholinergic Agents, Heterocyclic Compounds, Fused-Ring, Isoquinolines, Miscellaneous Skeletal Muscle Relaxants, Neuromuscular Agents, Neuromuscular Blocking Agents, Neuromuscular-Blocking Agents (Nondepolarizing), Neurotransmitter Agents, Nicotinic Antagonists, Peripheral Nervous System Agents", Neuronal acetylcholine receptor subunit alpha-2,"DB00732, DB00565, DB01226, DB01135, DB11915, DB12093, DB05710, DB00767, DB13393, DB13692",
DB00733,Pralidoxime,approved; vet_approved,C[N+]1=C(\C=N\O)C=CC=C1,C7H9N2O,,"Amines, Antidotes, Cholinergic Agents, Cholinesterase Reactivators, Compounds used in a research, industrial, or household setting, Drugs that are Mainly Renally Excreted, Enzyme Reactivators, Hydroxylamines, Neurotransmitter Agents, Oximes, Protective Agents"," Acetylcholinesterase,  Cholinesterase",DB00733,
DB00734,Risperidone,approved; investigational,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1,C23H27FN4O2,,"Adrenergic alpha-1 Receptor Antagonists, Adrenergic alpha-Antagonists, Adrenergic Antagonists, Agents that produce hypertension, Agents that reduce seizure threshold, Antidepressive Agents, Antipsychotic Agents, Antipsychotic Agents (Second Generation [Atypical]), Central Nervous System Agents, Central Nervous System Depressants, Cytochrome P-450 CYP2D6 Inhibitors, Cytochrome P-450 CYP2D6 Inhibitors (weak), Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 CYP3A7 Substrates, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Dopamine Agents, Dopamine Antagonists, Dopamine D2 Receptor Antagonists, Histamine Antagonists, Histamine H1 Antagonists, Hyperglycemia-Associated Agents, Nervous System, Neurotoxic agents, Neurotransmitter Agents, P-glycoprotein substrates, Potential QTc-Prolonging Agents, Psycholeptics, Psychotropic Drugs, Pyrimidines, Pyrimidinones, QTc Prolonging Agents, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, Serotonin 5-HT1 Receptor Antagonists, Serotonin 5-HT1A Receptor Antagonists, Serotonin 5-HT1D Receptor Antagonists, Serotonin 5-HT2 Receptor Antagonists, Serotonin 5-HT2A Receptor Antagonists, Serotonin 5-HT2C Receptor Antagonists, Serotonin Agents, Serotonin Receptor Antagonists, Tranquilizing Agents"," 5-hydroxytryptamine receptor 2A,  Dopamine D2 receptor,  Alpha-1B adrenergic receptor,  Alpha-2B adrenergic receptor,  Alpha-1A adrenergic receptor,  Alpha-2C adrenergic receptor,  Histamine H1 receptor,  5-hydroxytryptamine receptor 2C,  5-hydroxytryptamine receptor 1D, 10. 5-hydroxytryptamine receptor 1A, 11. 5-hydroxytryptamine receptor 7, 13. Dopamine D1 receptor,  Cytochrome P450 2D6,  Cytochrome P450 3A4,  Serum albumin,  Alpha-1-acid glycoprotein 1,  P-glycoprotein 1","DB00734, DB01267, DB06229",
DB00735,Naftifine,approved,CN(CC=CC1=CC=CC=C1)CC1=CC=CC2=CC=CC=C12,C21H21N,,"Alkenes, Allyl Compounds, Allylamine Antifungal, Amines, Anti-Infective Agents, Antifungal Agents, Antifungals for Dermatological Use, Antifungals for Topical Use, Dermatologicals, Hydrocarbons, Acyclic", Squalene monooxygenase,"DB00735, DB00857",
DB00736,Esomeprazole,approved; investigational,COC1=CC2=C(NC(=N2)[S@@](=O)CC2=NC=C(C)C(OC)=C2C)C=C1,C17H19N3O3S,,"2-Pyridinylmethylsulfinylbenzimidazoles, Acid Reducers, Alimentary Tract and Metabolism, Anti-Ulcer Agents, Antiinflammatory and Antirheumatic Products, Antiinflammatory and Antirheumatic Products, Non-Steroids, Benzimidazoles, Cytochrome P-450 CYP2C19 Inhibitors, Cytochrome P-450 CYP2C19 Inhibitors (weak), Cytochrome P-450 CYP2C19 Substrates, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Drugs causing inadvertant photosensitivity, Drugs for Acid Related Disorders, Drugs for Peptic Ulcer and Gastro-Oesophageal Reflux Disease (Gord), Enzyme Inhibitors, Gastric Acid Lowering Agents, Gastrointestinal Agents, Heterocyclic Compounds, Fused-Ring, Musculo-Skeletal System, OAT3/SLC22A8 Inhibitors, P-glycoprotein inhibitors, P-glycoprotein substrates, Photosensitizing Agents, Propionates, Proton Pump Inhibitors, Proton-pump Inhibitors, Pyridines, Sulfoxides, Sulfur Compounds"," Potassium-transporting ATPase alpha chain 1,  N(G),N(G)-dimethylarginine dimethylaminohydrolase 1,  Cytochrome P450 2C19,  Cytochrome P450 3A4,  P-glycoprotein 1,  Solute carrier family 22 member 8","DB00338, DB00736, DB01129, DB13762, DB00448, DB05351, DB17144, DB00213, DB11964, DB13135",
DB00737,Meclizine,approved,CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1,C25H27ClN2,,"Anti-Allergic Agents, Anticholinergic Agents, Antiemetics, Antihistamines for Systemic Use, Antivertigo Preparations, Autonomic Agents, Benzene Derivatives, Benzhydryl Compounds, Central Nervous System Agents, Central Nervous System Depressants, Cholinergic Agents, Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 Substrates, Emesis Suppression, Gastrointestinal Agents, Histamine Agents, Histamine Antagonists, Histamine H1 Antagonists, Neurotransmitter Agents, Peripheral Nervous System Agents, Piperazine Derivatives, Piperazines"," Histamine H1 receptor,  Nuclear receptor subfamily 1 group I member 3,  Cytochrome P450 2D6,  Serum albumin","DB00737, DB08936, DB00354, DB15979, DB00557, DB01176, DB00341, DB06282",
DB00738,Pentamidine,approved; investigational,NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,C19H24N4O2,,"Agents Against Leishmaniasis and Trypanosomiasis, Agents causing hyperkalemia, Amidines, Anti-Infective Agents, Antibiotics for Pneumocystis Pneumonia, Antifungal Agents, Antiparasitic Agents, Antiparasitic Products, Insecticides and Repellents, Antiprotozoals, Benzamidines, Blood Glucose Lowering Agents, Cytochrome P-450 CYP2C19 Substrates, Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 Substrates, Hyperglycemia-Associated Agents, Hypoglycemia-Associated Agents, Miscellaneous Antiprotozoals, Moderate Risk QTc-Prolonging Agents, Nephrotoxic agents, QTc Prolonging Agents, Trypanocidal Agents"," tRNA (cytosine(38)-C(5))-methyltransferase,  DNA,  Cytochrome P450 2C19,  Cytochrome P450 1A1,  Cytochrome P450 2D6,  Cytochrome P450 3A5,  Cytochrome P450 4A11","DB00738, DB03808, DB13296",
DB00739,Hetacillin,approved; vet_approved; withdrawn,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2N1C(=O)[C@H](NC1(C)C)C1=CC=CC=C1)C(O)=O,C19H23N3O4S,,"Amides, Anti-Bacterial Agents, Antibacterials for Systemic Use, Antiinfectives for Systemic Use, Beta-Lactam Antibacterials, beta-Lactams, Heterocyclic Compounds, Fused-Ring, Lactams, Penicillins, Penicillins With Extended Spectrum, Sulfur Compounds"," Penicillin-binding protein 2a,  Penicillin-binding protein 1b,  Penicillin-binding protein 3,  Penicillin-binding protein 1A,  Penicillin-binding protein 2B","DB00739, DB00319, DB01061, DB00415, DB01060, DB01053, DB13836, DB00578, DB00948, DB08795, DB13816, DB01604, DB13739, DB08559, DB01607, DB13506, DB09320, DB13814, DB01602, DB07806, DB13693, DB12127, DB13686, DB01603, DB09319, DB00417, DB00607, DB00713, DB13337, DB12343",
DB00740,Riluzole,approved; investigational,NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2,C8H5F3N2OS,,"Anticonvulsants, BCRP/ABCG2 Substrates, Benzothiazoles, Central Nervous System Agents, Central Nervous System Depressants, Compounds used in a research, industrial, or household setting, Cytochrome P-450 CYP1A2 Substrates, Cytochrome P-450 Substrates, Excitatory Amino Acid Agents, Excitatory Amino Acid Antagonists, Heterocyclic Compounds, Fused-Ring, Miscellaneous Central Nervous System Agents, Nervous System, Neuroprotective Agents, Neurotransmitter Agents, Protective Agents, Sulfur Compounds, Thiazoles"," Sodium channel protein type 5 subunit alpha,  Cystine/glutamate transporter,  Cytochrome P450 1A1,  Cytochrome P450 1A2,  ATP-binding cassette sub-family G member 2","DB00740, DB13858",
DB00741,Hydrocortisone,approved; vet_approved,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,C21H30O5,,"11-Hydroxycorticosteroids, 17-Hydroxycorticosteroids, Adrenal Cortex Hormones, Adrenals, Agents for Treatment of Hemorrhoids and Anal Fissures for Topical Use, Alimentary Tract and Metabolism, Anti-Inflammatory Agents, Antidiarrheals, Intestinal Antiinflammatory/antiinfective Agents, Corticosteroid Hormone Receptor Agonists, Corticosteroids, Corticosteroids Acting Locally, Corticosteroids for Local Oral Treatment, Corticosteroids for Systemic Use, Corticosteroids for Systemic Use, Plain, Corticosteroids, Dermatological Preparations, Corticosteroids, Weak (Group I), Cytochrome P-450 CYP2A6 Inducers, Cytochrome P-450 CYP2B6 Inducers, Cytochrome P-450 CYP2B6 Inducers (strength unknown), Cytochrome P-450 CYP2C19 Inducers, Cytochrome P-450 CYP2C19 Inducers (strength unknown), Cytochrome P-450 CYP2C8 Inducers, Cytochrome P-450 CYP2C8 Inducers (strength unknown), Cytochrome P-450 CYP2C9 Inducers, Cytochrome P-450 CYP2C9 Inducers (strength unknown), Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 CYP3A7 Substrates, Cytochrome P-450 Enzyme Inducers, Cytochrome P-450 Substrates, Dermatologicals, Fused-Ring Compounds, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, Hydrocortisone and derivatives, Hydroxycorticosteroids, Hyperglycemia-Associated Agents, Immunosuppressive Agents, Intestinal Antiinflammatory Agents, Nasal Preparations, OAT3/SLC22A8 Substrates, Ophthalmological and Otological Preparations, Ophthalmologicals, Otologicals, P-glycoprotein inducers, P-glycoprotein substrates, Pregnanes, Pregnenediones, Pregnenes, Sensory Organs, Steroids, Stomatological Preparations, Systemic Hormonal Preparations, Excl. Sex Hormones and Insulins, Vasoprotectives"," Glucocorticoid receptor,  Annexin A1,  Cytochrome P450 3A4,  Cytochrome P450 3A5,  Cytochrome P450 3A7,  Cytochrome P450 11B1, mitochondrial,  Cytochrome P450 11B2, mitochondrial,  Cytochrome P450 2C8,  3-oxo-5-beta-steroid 4-dehydrogenase,  3-oxo-5-alpha-steroid 4-dehydrogenase 2,  Corticosteroid 11-beta-dehydrogenase isozyme 2, 10. Corticosteroid 11-beta-dehydrogenase isozyme 1, 11. Cytochrome P450 2A6, 12. Cytochrome P450 1B1, 13. Cytochrome P450 2B6, 14. Cytochrome P450 2C9, 15. Cytochrome P450 2C19,  Sex hormone-binding globulin,  Corticosteroid-binding globulin,  P-glycoprotein 1,  Solute carrier organic anion transporter family member 1A2,  Solute carrier family 22 member 8","DB00741, DB04652, DB04630, DB00253, DB09091, DB13230, DB14570, DB13710, DB18000, DB00624, DB01471, DB01543, DB01564, DB05830, DB06710, DB07768, DB11429, DB12787, DB13169, DB13533, DB14093, DB14584, DB14681, DB01485, DB01500, DB01540, DB00860, DB00959, DB14539, DB16935",
DB00742,Mannitol,approved; investigational,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,C6H14O6,,"Agents causing hyperkalemia, Alcohols, Alimentary Tract and Metabolism, Blood and Blood Forming Organs, Blood Substitutes and Perfusion Solutions, Carbohydrates, Compounds used in a research, industrial, or household setting, Cough and Cold Preparations, Diagnostic Agents, Diet, Food, and Nutrition, Diuretics, Diuretics, Osmotic, Drugs for Constipation, Drugs that are Mainly Renally Excreted, Expectorants, Flavoring Agents, Food, Food Additives, Food Ingredients, Hypotensive Agents, i.v. Solutions, Increased Diuresis, Irrigating Solutions, Kidney Function, Laxatives, Natriuretic Agents, Nephrotoxic agents, Osmotic Activity, Osmotic Laxatives, P-glycoprotein substrates, Physiological Phenomena, Solutions Producing Osmotic Diuresis, Sugar Alcohols, Sweetening Agents", Mannitol dehydrogenase,"DB00742, DB01638, DB02399, DB03815, DB03106, DB13178, DB15350, DB15908, DB11195, DB14704, DB14108, DB04079",
DB00743,Gadobenic acid,approved; investigational,[Gd+3].OC(=O)CN(CCN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O)C(COCC1=CC=CC=C1)C(O)=O,C22H28GdN3O11,,"Alcohols, Amino Sugars, Carbohydrates, Compounds used in a research, industrial, or household setting, Contrast Media, Diagnostic Uses of Chemicals, Drugs that are Mainly Renally Excreted, Gadolinium-based Contrast Agent, Hexosamines, Magnetic Resonance Contrast Activity, Magnetic Resonance Imaging Contrast Media, Moderate Risk QTc-Prolonging Agents, Other Diagnostics, Paramagnetic Contrast Agent, Paramagnetic Contrast Media, QTc Prolonging Agents, Sugar Alcohols"," Serum albumin,  Canalicular multispecific organic anion transporter 1",DB00743,
DB00744,Zileuton,approved; investigational; withdrawn,CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1,C11H12N2O2S,,"Agents to Treat Airway Disease, Amides, Analgesics, Analgesics, Non-Narcotic, Anti-Inflammatory Agents, Cytochrome P-450 CYP1A2 Inhibitors, Cytochrome P-450 CYP1A2 Inhibitors (strength unknown), Cytochrome P-450 CYP1A2 Substrates, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Decreased Leukotriene Production, Enzyme Inhibitors, Hormone Antagonists, Hormones, Hormone Substitutes, and Hormone Antagonists, Leukotriene Antagonists, Lipoxygenase Inhibitors, Peripheral Nervous System Agents, Sensory System Agents, UGT1A9 Substrates"," Arachidonate 5-lipoxygenase,  Prostaglandin G/H synthase 1,  UDP-glucuronosyltransferase 1-9,  Cytochrome P450 2C9,  Cytochrome P450 1A2,  Cytochrome P450 3A4,  Serum albumin",DB00744,
DB00745,Modafinil,approved; investigational,NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,C15H15NO2S,,"Benzene Derivatives, Benzhydryl Compounds, Central Nervous System Agents, Central Nervous System Stimulants, Central Nervous System Stimulation, Centrally Acting Sympathomimetics, Cytochrome P-450 CYP1A2 Inducers, Cytochrome P-450 CYP1A2 Inducers (strength unknown), Cytochrome P-450 CYP2B6 Inducers, Cytochrome P-450 CYP2B6 Inducers (strength unknown), Cytochrome P-450 CYP2B6 Inhibitors, Cytochrome P-450 CYP2B6 Inhibitors (strength unknown), Cytochrome P-450 CYP2C19 Inhibitors, Cytochrome P-450 CYP2C19 inhibitors (strength unknown), Cytochrome P-450 CYP2C9 Inducers, Cytochrome P-450 CYP2C9 Inducers (strength unknown), Cytochrome P-450 CYP2C9 Inhibitors, Cytochrome P-450 CYP2C9 Inhibitors (strength unknown), Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (moderate), Cytochrome P-450 CYP3A4 Inducers (weak), Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Inducers, Cytochrome P-450 CYP3A5 Inducers (moderate), Cytochrome P-450 CYP3A5 Inducers (weak), Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 Enzyme Inducers, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Increased Sympathetic Activity, Nervous System, Psychoanaleptics, Psychostimulants, Agents Used for ADHD and Nootropics, Stimulants, Sympathomimetic-like Agent, Wakefulness-Promoting Agents"," Sodium-dependent dopamine transporter,  Alpha-1B adrenergic receptor,  Cytochrome P450 2C19,  Cytochrome P450 3A4,  Cytochrome P450 3A5,  Cytochrome P450 1A2,  Cytochrome P450 2B6,  Cytochrome P450 2C9,  Cytochrome P450 2D6","DB00745, DB06413, DB08925",
DB00746,Deferoxamine,approved; investigational,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,C25H48N6O8,,"Amines, Chelating Agents, Compounds used in a research, industrial, or household setting, Heavy Metal Antagonists, Hydroxamic Acids, Hydroxy Acids, Hydroxylamines, Iron Chelating Activity, Iron Chelating Agents, Sequestering Agents, Siderophores"," Iron,  Aluminum,  Amyloid beta A4 protein,  Xanthine dehydrogenase/oxidase",DB00746,
DB00747,Scopolamine,approved; investigational,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,C17H21NO4,,"Adjuvants, Adjuvants, Anesthesia, Agents producing tachycardia, Alimentary Tract and Metabolism, Alkaloids, Anticholinergic Agents, Antiemetics, Antiemetics and Antinauseants, Antimuscarinics Antispasmodics, Autonomic Agents, Aza Compounds, Azabicyclo Compounds, Belladonna Alkaloids, Central Nervous System Agents, Central Nervous System Depressants, Cholinergic Agents, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 Substrates, Gastrointestinal Agents, Hypnotics and Sedatives, Muscarinic Antagonists, Mydriatics, Mydriatics and Cycloplegics, Nervous System, Neurotransmitter Agents, Ophthalmologicals, Peripheral Nervous System Agents, Psycholeptics, Scopolamine Derivatives, Sensory Organs, Solanaceous Alkaloids, Tropanes"," Muscarinic acetylcholine receptor M1,  Muscarinic acetylcholine receptor M2,  Muscarinic acetylcholine receptor M3,  Muscarinic acetylcholine receptor M4,  Muscarinic acetylcholine receptor M5,  Neuronal acetylcholine receptor subunit alpha-4,  Neuronal acetylcholine receptor subunit beta-2,  Sucrase-isomaltase, intestinal,  Cytochrome P450 3A4","DB00747, DB11315, DB00462, DB09300, DB12086, DB09271, DB11785, DB16896, DB00332, DB00424, DB00572, DB13833, DB00209, DB02161, DB11181, DB00725, DB15968, DB08978",
DB00748,Carbinoxamine,approved,CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,C16H19ClN2O,,"Aminoalkyl Ethers, Antihistamines for Systemic Use, Central Nervous System Depressants, Drugs causing inadvertant photosensitivity, Histamine Agents, Histamine Antagonists, Histamine H1 Antagonists, Moderate Risk QTc-Prolonging Agents, Neurotransmitter Agents, Photosensitizing Agents, QTc Prolonging Agents"," Histamine H1 receptor,  alpha1-acid glycoprotein (Protein Group)","DB00748, DB00366, DB04890",
DB00749,Etodolac,approved; investigational; vet_approved,CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1,C17H21NO3,,"Acetic Acid Derivatives and Related Substances, Agents causing hyperkalemia, Agents that produce hypertension, Analgesics, Analgesics, Non-Narcotic, Anti-Inflammatory Agents, Anti-Inflammatory Agents, Non-Steroidal, Anti-Inflammatory Agents, Non-Steroidal (Non-Selective), Antiinflammatory and Antirheumatic Products, Antiinflammatory and Antirheumatic Products, Non-Steroids, Antirheumatic Agents, COX-2 Inhibitors, Cyclooxygenase Inhibitors, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 Substrates, Drugs causing inadvertant photosensitivity, Drugs that are Mainly Renally Excreted, Enzyme Inhibitors, Heterocyclic Compounds, Fused-Ring, Indoleacetic Acids, Indoles, Musculo-Skeletal System, Nephrotoxic agents, OAT1/SLC22A6 inhibitors, Other Nonsteroidal Anti-inflammatory Agents, Peripheral Nervous System Agents, Photosensitizing Agents, Selective Cyclooxygenase 2 Inhibitors (NSAIDs), Sensory System Agents, UGT1A3 substrates, UGT1A9 Substrates, UGT2B7 substrates"," Prostaglandin G/H synthase 2,  Prostaglandin G/H synthase 1,  Retinoic acid receptor RXR-alpha,  UDP-glucuronosyltransferase 1-3,  UDP-glucuronosyltransferase 1-10,  UDP-glucuronosyltransferase 2B7,  Cytochrome P450 2C9,  UDP-glucuronosyltransferase 1-9,  Serum albumin,  Solute carrier family 22 member 6",DB00749,
