DrugBank ID,Name,Drug Groups,SMILES,Formula,Doping,Drug Categories,Target_Names,Similar Structure,State
DB00598,Labetalol,approved,CC(CCC1=CC=CC=C1)NCC(O)C1=CC(C(N)=O)=C(O)C=C1,C19H24N2O3,1,"Adrenergic Agents, Adrenergic alpha-1 Receptor Antagonists, Adrenergic alpha-Antagonists, Adrenergic Antagonists, Adrenergic beta-Antagonists, Agents causing hyperkalemia, Agents producing tachycardia, Alcohols, Alpha and Beta Blocking Agents, Alpha and Beta Blocking Agents and Thiazides, Amides, Amines, Amino Alcohols, Antihypertensive Agents, Antihypertensive Agents Indicated for Hypertension, Autonomic Agents, Beta Blocking Agents and Thiazides, Bradycardia-Causing Agents, Cardiovascular Agents, Cytochrome P-450 CYP2C19 Substrates, Cytochrome P-450 CYP2D6 Inhibitors, Cytochrome P-450 CYP2D6 Inhibitors (strength unknown), Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Drugs that are Mainly Renally Excreted, Ethanolamines, Hypotensive Agents, Negative Inotrope, Neurotransmitter Agents, Peripheral alpha-1 blockers, Peripheral Nervous System Agents, Salicylamides, Sympathomimetics, UGT1A1 Substrates, UGT1A9 Substrates, UGT2B7 substrates, Vasodilating Agents"," Beta-1 adrenergic receptor,  Beta-2 adrenergic receptor,  Alpha-1 adrenergic receptors (Protein Group),  Cytochrome P450 2D6,  Cytochrome P450 2C19,  UDP-glucuronosyltransferase 1-1,  UDP-glucuronosyltransferase 2B7,  UDP-glucuronosyltransferase 1-9,  Serum albumin,  alpha1-acid glycoprotein (Protein Group),  ATP-binding cassette sub-family B member 5","DB00598, DB11541",Solid
DB14624,Nandrolone hydrogen sulfate,experimental; investigational,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2OS(O)(=O)=O,C18H26O5S,1,,,"DB14624, DB00624, DB01471, DB01543, DB01564, DB05830, DB06710, DB07768, DB11429, DB12787, DB13169, DB13533, DB14093, DB13710, DB05804, DB13230, DB14570",State information not found
DB14625,Meprednisone acetate,experimental,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,C24H30O6,1,,,"DB14625, DB14646, DB15566, DB01380, DB14632, DB15999, DB14633, DB14644, DB14643, DB05288, DB00635, DB09383, DB12952, DB12499, DB14640, DB14649, DB14639, DB14539, DB14637, DB14657, DB00603, DB11440, DB14541, DB14545, DB01130, DB01134, DB06780, DB06789, DB14677, DB14634",State information not found
DB14631,Prednisolone phosphate,approved; vet_approved,[H][C@@]12CC[C@](O)(C(=O)COP(O)(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C21H29O8P,1,"Adrenal Cortex Hormones, Adrenals, Anti-Inflammatory Agents, Corticosteroids, Cytochrome P-450 CYP2A6 Inducers, Cytochrome P-450 CYP2B6 Inducers, Cytochrome P-450 CYP2B6 Inducers (strength unknown), Cytochrome P-450 CYP2C19 Inducers, Cytochrome P-450 CYP2C19 Inducers (strength unknown), Cytochrome P-450 CYP2C8 Inducers, Cytochrome P-450 CYP2C8 Inducers (strength unknown), Cytochrome P-450 CYP2C9 Inducers, Cytochrome P-450 CYP2C9 Inducers (strength unknown), Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Inducers, Cytochrome P-450 CYP3A5 Inducers (strength unknown), Cytochrome P-450 Enzyme Inducers, Cytochrome P-450 Substrates, Fused-Ring Compounds, Glucocorticoids, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, OAT3/SLC22A8 Substrates, P-glycoprotein inducers, P-glycoprotein substrates, Pregnadienes, Pregnadienetriols, Pregnanes, Steroids"," Glucocorticoid receptor,  Annexin A1,  Cytochrome P450 3A4,  Cytochrome P450 3A5,  Cytochrome P450 3A Subfamily (Protein Group),  Cytochrome P450 2A6,  Cytochrome P450 1B1,  Cytochrome P450 2B6,  Cytochrome P450 2C8,  Cytochrome P450 2C9,  Cytochrome P450 2C19, 10. Corticosteroid 11-beta-dehydrogenase isozyme 2, 11. Corticosteroid 11-beta-dehydrogenase isozyme 1,  Corticosteroid-binding globulin,  Serum albumin,  Solute carrier organic anion transporter family member 1A2,  P-glycoprotein 1,  Solute carrier family 22 member 8","DB14631, DB14542, DB14669, DB00860, DB00959, DB13208, DB00896, DB15835, DB00240",Solid
DB14632,Prednisolone tebutate,approved; vet_approved,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CC(C)(C)C)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C27H38O6,1,"Fused-Ring Compounds, Pregnadienes, Pregnadienetriols, Pregnanes, Steroids",,"DB14632, DB15999, DB14633, DB14644, DB15566, DB14643, DB14541, DB14625, DB14646, DB14545, DB01130, DB14640, DB14649, DB14543, DB14540, DB14539, DB14637, DB14657, DB14538, DB14544, DB00394, DB14221, DB15821, DB05288, DB15777, DB01410, DB14634, DB12499, DB14639, DB00860",State information not found
DB14633,Prednisolone hemisuccinate,experimental,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C25H32O8,1,"Adrenal Cortex Hormones, Corticosteroids, Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 CYP3A5 Inducers, Cytochrome P-450 CYP3A5 Inducers (strength unknown), Cytochrome P-450 Enzyme Inducers, Fused-Ring Compounds, Glucocorticoids, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, Pregnadienes, Pregnadienetriols, Pregnanes, Steroids"," Cytochrome P450 3A4,  Cytochrome P450 3A5","DB14633, DB14644, DB14632, DB15999, DB15566, DB14643, DB14545, DB14625, DB14646, DB01130, DB14541, DB14543, DB14640, DB14649, DB14540, DB14538, DB14544, DB14539, DB14637, DB14657, DB00394, DB14221, DB01410, DB15821, DB05288, DB15777, DB14634, DB12499, DB06781, DB14639",State information not found
DB00612,Bisoprolol,approved,CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1,C18H31NO4,1,"Adrenergic Agents, Adrenergic Antagonists, Adrenergic beta-1 Receptor Antagonists, Adrenergic beta-Antagonists, Agents causing hyperkalemia, Alcohols, Amines, Amino Alcohols, Antiarrhythmic agents, Antihypertensive Agents, Antihypertensive Agents Indicated for Hypertension, Autonomic Agents, Beta blocking agents and calcium channel blockers, Beta Blocking Agents and Thiazides, Beta Blocking Agents, Selective, Beta Blocking Agents, Selective, and Thiazides, Beta-Blockers (Beta1 Selective), Bradycardia-Causing Agents, Cardiovascular Agents, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 Substrates, Drugs that are Mainly Renally Excreted, Hypotensive Agents, Neurotransmitter Agents, P-glycoprotein inhibitors, P-glycoprotein substrates, Peripheral Nervous System Agents, Phenoxypropanolamines, Propanolamines, Propanols, Sympatholytics"," Beta-1 adrenergic receptor,  Beta-2 adrenergic receptor,  Cytochrome P450 3A4,  P-glycoprotein 1","DB00612, DB00264, DB13777",Solid
DB14637,Fluprednisolone acetate,experimental,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,C23H29FO6,1,"Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 Substrates", Cytochrome P450 3A4,"DB14637, DB14657, DB15777, DB15821, DB06781, DB14664, DB14640, DB14649, DB01384, DB09378, DB14652, DB15566, DB14634, DB14662, DB08971, DB14653, DB14632, DB15999, DB13223, DB00223, DB00663, DB14633, DB14644, DB00180, DB12553, DB14643, DB09095, DB01047, DB18738, DB00591",State information not found
DB14639,Boldenone undecylenate,illicit; vet_approved,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,C30H44O3,1,"Androstanes, Androstenes, Androstenols, Fused-Ring Compounds, Gonadal Hormones, Gonadal Steroid Hormones, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, Steroids", Androgen receptor,"DB14639, DB00894, DB08804, DB13943, DB13944, DB13946, DB16001, DB16002, DB16141, DB01395, DB01420, DB15999, DB14643, DB14632, DB08308, DB08619, DB13958, DB15566, DB14633, DB14644, DB14625, DB14646, DB14678, DB06789, DB14677, DB13185, DB00873, DB01541, DB13586, DB13484",State information not found
DB00620,Triamcinolone,approved; vet_approved,[H][C@@]12C[C@@H](O)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C21H27FO6,1,"Adrenal Cortex Hormones, Adrenals, Agents Causing Muscle Toxicity, Agents to Treat Airway Disease, Alimentary Tract and Metabolism, Anti-Inflammatory Agents, Corticosteroid Hormone Receptor Agonists, Corticosteroids, Corticosteroids for Local Oral Treatment, Corticosteroids for Systemic Use, Corticosteroids for Systemic Use, Plain, Corticosteroids, Dermatological Preparations, Corticosteroids, Moderately Potent (Group II), Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Inducers, Cytochrome P-450 CYP3A5 Inducers (strength unknown), Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 CYP3A7 Inducers, Cytochrome P-450 CYP3A7 Inducers (strength unknown), Cytochrome P-450 CYP3A7 Substrates, Cytochrome P-450 Enzyme Inducers, Cytochrome P-450 Substrates, Dermatologicals, Drugs for Obstructive Airway Diseases, Enzyme Inhibitors, Fused-Ring Compounds, Glucocorticoids, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, Hyperglycemia-Associated Agents, Immunologic Factors, Immunosuppressive Agents, Nasal Preparations, Ophthalmologicals, Pregnadienes, Pregnanes, Protein-Lysine 6-Oxidase, antagonists & inhibitors, Sensory Organs, Steroids, Steroids, Fluorinated, Systemic Hormonal Preparations, Excl. Sex Hormones and Insulins, Thyroxine-binding globulin inhibitors, Vasoprotectives"," Glucocorticoid receptor,  Cytochrome P450 3A4,  Prostaglandin G/H synthase 2,  Cholinesterase,  Cytochrome P450 3A5,  Cytochrome P450 3A7,  Corticosteroid-binding globulin,  Serum albumin","DB00620, DB00443, DB01234, DB11522, DB13491, DB00324, DB08970, DB00547, DB12553, DB11750, DB00223, DB00663, DB09095, DB14640, DB14649, DB14669, DB00687, DB01384, DB09378, DB00596, DB14634, DB00860, DB00959, DB13728, DB08971, DB13158, DB13223, DB14664, DB13208, DB01185",Solid
DB00621,Oxandrolone,approved; investigational,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)OC[C@]12C,C19H30O3,1,"Alimentary Tract and Metabolism, Anabolic Agents, Anabolic Agents for Systemic Use, Anabolic Steroids, Androgens, Androstan Derivatives, Androstanes, Androstanols, Cytochrome P-450 CYP2C9 Inhibitors, Cytochrome P-450 CYP2C9 Inhibitors (strength unknown), Cytochrome P-450 Enzyme Inhibitors, Fused-Ring Compounds, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, Steroids, Thyroxine-binding globulin inhibitors"," Androgen receptor,  Cytochrome P450 2C9","DB00621, DB14655, DB13951, DB08510, DB14665",Solid
DB14643,Methylprednisolone aceponate,approved; vet_approved,[H][C@@]12CC[C@](OC(=O)CC)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,C27H36O7,1,"Adrenal Cortex Hormones, Anti-Inflammatory Agents, Corticosteroids, Corticosteroids, Dermatological Preparations, Corticosteroids, Potent (Group III), Dermatologicals, Fused-Ring Compounds, Pregnadienes, Pregnadienetriols, Pregnanes, Steroids",,"DB14643, DB14632, DB15999, DB14633, DB14644, DB15566, DB01130, DB14538, DB14543, DB00394, DB14540, DB14221, DB14544, DB14625, DB14646, DB14640, DB14649, DB14541, DB01410, DB14545, DB14539, DB14637, DB14657, DB06781, DB12499, DB15777, DB14639, DB14634, DB05288, DB15821",State information not found
DB00624,Testosterone,approved; investigational,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,C19H28O2,1,"3-Oxoandrosten (4) Derivatives, Anabolic Steroids, Androgens, Androgens and Estrogens, Androstanes, Androstenes, Androstenols, BCRP/ABCG2 Substrates, Cytochrome P-450 CYP2B6 Substrates, Cytochrome P-450 CYP2C19 Substrates, Cytochrome P-450 CYP2C8 Substrates, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 CYP3A7 Substrates, Cytochrome P-450 Enzyme Inducers, Cytochrome P-450 Substrates, Drugs that are Mainly Renally Excreted, Fused-Ring Compounds, Genito Urinary System and Sex Hormones, Gonadal Hormones, Gonadal Steroid Hormones, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, OAT3/SLC22A8 Inducers, OATP1B3 substrates, P-glycoprotein inhibitors, Sex Hormones and Modulators of the Genital System, Steroids, Testosterone and derivatives, Testosterone Congeners, Thyroxine-binding globulin inhibitors"," Androgen receptor,  Estrogen receptor alpha,  Mineralocorticoid receptor,  Cytochrome P450 3A4,  Cytochrome P450 3A5,  Cytochrome P450 3A7,  Cytochrome P450 3A43,  Cytochrome P450 19A1,  Amine oxidase [flavin-containing] A,  Cholesterol side-chain cleavage enzyme, mitochondrial,  Cytochrome P450 1A1,  Cytochrome P450 1B1, 10. Cytochrome P450 2A13, 11. Cytochrome P450 2B6, 12. Cytochrome P450 2C19, 13. Cytochrome P450 2C9, 14. Cytochrome P450 2C8,  Serum albumin,  Sex hormone-binding globulin,  Solute carrier family 22 member 8,  Solute carrier family 22 member 7,  Sodium/bile acid cotransporter,  ATP-binding cassette sub-family G member 2,  Solute carrier organic anion transporter family member 1B3","DB00624, DB01471, DB01543, DB01564, DB05830, DB06710, DB07768, DB11429, DB12787, DB13169, DB13533, DB14093, DB13710, DB13230, DB14570, DB01481, DB01572, DB00253, DB18000, DB00367, DB00717, DB09389, DB14584, DB04652, DB01485, DB01500, DB01540, DB04630, DB00741, DB13089",Solid
DB14644,Methylprednisolone hemisuccinate,approved,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,C26H34O8,1,"Adrenal Cortex Hormones, Adrenals, Anti-Inflammatory Agents, Antineoplastic Agents, Antineoplastic Agents, Hormonal, Central Nervous System Agents, Compounds used in a research, industrial, or household setting, Corticosteroids, Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 CYP3A5 Inducers, Cytochrome P-450 CYP3A5 Inducers (strength unknown), Cytochrome P-450 Enzyme Inducers, Fused-Ring Compounds, Glucocorticoids, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, Neuroprotective Agents, Pregnadienes, Pregnadienetriols, Pregnanes, Protective Agents, Steroids"," Cytochrome P450 3A4,  Cytochrome P450 3A5","DB14633, DB14644, DB14632, DB15999, DB15566, DB14643, DB14545, DB14625, DB14646, DB01130, DB14541, DB14543, DB14640, DB14649, DB14540, DB14538, DB14544, DB14539, DB14637, DB14657, DB00394, DB14221, DB01410, DB15821, DB05288, DB15777, DB14634, DB12499, DB06781, DB14639",State information not found
DB14646,Prednisone acetate,approved; experimental; investigational,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C23H28O6,1,"Adrenal Cortex Hormones, Anti-Inflammatory Agents, Antineoplastic Agents, Antineoplastic Agents, Hormonal, Corticosteroids, Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 CYP3A5 Inducers, Cytochrome P-450 CYP3A5 Inducers (strength unknown), Cytochrome P-450 Enzyme Inducers, Fused-Ring Compounds, Glucocorticoids, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, Pregnadienediols, Pregnadienes, Pregnanes, Steroids, Thyroxine-binding globulin inhibitors"," Cytochrome P450 3A4,  Cytochrome P450 3A5","DB14625, DB14646, DB15566, DB01380, DB14632, DB15999, DB14633, DB14644, DB14643, DB05288, DB00635, DB09383, DB12952, DB12499, DB14640, DB14649, DB14639, DB14539, DB14637, DB14657, DB00603, DB11440, DB14541, DB14545, DB01130, DB01134, DB06780, DB06789, DB14677, DB14634",State information not found
DB14649,Dexamethasone acetate,approved; investigational; vet_approved,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C24H31FO6,1,"Adrenal Cortex Hormones, Anti-Inflammatory Agents, BCRP/ABCG2 Inhibitors, BSEP/ABCB11 inducers, Corticosteroids, Cytochrome P-450 CYP2A6 Inducers, Cytochrome P-450 CYP2B6 Inducers, Cytochrome P-450 CYP2B6 Inducers (strength unknown), Cytochrome P-450 CYP2C19 Inducers, Cytochrome P-450 CYP2C19 Inducers (strength unknown), Cytochrome P-450 CYP2C8 Inducers, Cytochrome P-450 CYP2C8 Inducers (strength unknown), Cytochrome P-450 CYP2E1 Inducers, Cytochrome P-450 CYP2E1 Inducers (strength unknown), Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A Inhibitors, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (moderate), Cytochrome P-450 CYP3A4 Inhibitors, Cytochrome P-450 CYP3A4 Inhibitors (weak), Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Inducers, Cytochrome P-450 CYP3A5 Inducers (moderate), Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 CYP3A7 Inducers, Cytochrome P-450 CYP3A7 Inducers (strength unknown), Cytochrome P-450 CYP3A7 Substrates, Cytochrome P-450 Enzyme Inducers, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Fused-Ring Compounds, OAT3/SLC22A8 Substrates, P-glycoprotein inducers, P-glycoprotein inhibitors, P-glycoprotein substrates, Pregnadienes, Pregnadienetriols, Pregnanes, Steroids, Steroids, Fluorinated"," Glucocorticoid receptor,  Annexin A1,  Nitric oxide synthase, inducible,  Nuclear receptor subfamily 0 group B member 1,  Nuclear receptor subfamily 1 group I member 2,  Cytochrome P450 3A4,  Cytochrome P450 3A5,  Cytochrome P450 3A7,  Steroid 17-alpha-hydroxylase/17,20 lyase,  Cytochrome P450 1A1,  Cytochrome P450 2A6,  Cytochrome P450 2B6,  Cytochrome P450 2C19,  Cytochrome P450 2C8, 10. Cytochrome P450 2E1, 11. Cytochrome P450 3A43, 12. Cytochrome P450 4A11, 13. Cytochrome P450 11B1, mitochondrial, 14. Corticosteroid 11-beta-dehydrogenase isozyme 2, 15. Corticosteroid 11-beta-dehydrogenase isozyme 1,  Serum albumin,  Bile salt export pump,  P-glycoprotein 1,  Canalicular multispecific organic anion transporter 1,  Solute carrier organic anion transporter family member 1A2,  ATP-binding cassette sub-family G member 2,  Solute carrier family 22 member 8","DB14640, DB14649, DB14634, DB06781, DB14637, DB14657, DB14664, DB00443, DB01234, DB11522, DB13491, DB15566, DB01013, DB00324, DB00620, DB14632, DB15999, DB11487, DB14643, DB14633, DB14644, DB00547, DB08970, DB00288, DB15777, DB15821, DB00223, DB00663, DB12553, DB11750",State information not found
DB14655,Drostanolone propionate,approved; illicit,[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)[C@H](C)C[C@]12C,C23H36O3,1,"Androstanes, Fused-Ring Compounds, Steroids, Testosterone and derivatives",,"DB14655, DB13951, DB08510, DB00621, DB14665, DB06581",State information not found
DB00635,Prednisone,approved; vet_approved,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C21H26O5,1,"Adrenal Cortex Hormones, Adrenals, Alimentary Tract and Metabolism, Anti-Inflammatory Agents, Antidiarrheals, Intestinal Antiinflammatory/antiinfective Agents, Antineoplastic Agents, Antineoplastic Agents, Hormonal, Corticosteroid Hormone Receptor Agonists, Corticosteroids, Corticosteroids Acting Locally, Corticosteroids for Systemic Use, Corticosteroids for Systemic Use, Plain, Cytochrome P-450 CYP2A6 Inducers, Cytochrome P-450 CYP2B6 Inducers, Cytochrome P-450 CYP2B6 Inducers (strength unknown), Cytochrome P-450 CYP2C19 Inducers, Cytochrome P-450 CYP2C19 Inducers (strength unknown), Cytochrome P-450 CYP2C8 Inducers, Cytochrome P-450 CYP2C8 Inducers (strength unknown), Cytochrome P-450 CYP2C9 Inducers, Cytochrome P-450 CYP2C9 Inducers (strength unknown), Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Inducers, Cytochrome P-450 CYP3A5 Inducers (strength unknown), Cytochrome P-450 Enzyme Inducers, Cytochrome P-450 Substrates, Drugs that are Mainly Renally Excreted, Fused-Ring Compounds, Glucocorticoids, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, Hyperglycemia-Associated Agents, Immunosuppressive Agents, Intestinal Antiinflammatory Agents, P-glycoprotein inducers, P-glycoprotein inhibitors, P-glycoprotein substrates, Prednisolone and Prodrugs, Pregnadienediols, Pregnadienes, Pregnanes, Steroids, Systemic Hormonal Preparations, Excl. Sex Hormones and Insulins, Thyroxine-binding globulin inhibitors"," Glucocorticoid receptor,  Cytochrome P450 2C19,  Cytochrome P450 3A5,  Cytochrome P450 3A Subfamily (Protein Group),  Cytochrome P450 2A6,  Cytochrome P450 1B1,  Cytochrome P450 2B6,  Cytochrome P450 2C8,  Cytochrome P450 2C9,  Corticosteroid 11-beta-dehydrogenase isozyme 1, 10. Cytochrome P450 3A4,  Serum albumin,  Corticosteroid-binding globulin,  P-glycoprotein 1,  Solute carrier organic anion transporter family member 1A2","DB00635, DB09383, DB12952, DB00860, DB00959, DB00896, DB15970, DB14681, DB13208, DB14625, DB14646, DB01541, DB13586, DB15114, DB12081, DB07373, DB12194, DB01569, DB13158, DB13230, DB14570, DB00547",Solid
